"","V1","spot","siteid","GRIDID","x","y","FF","MD","FW","FO","WL","UB","WB","BU","BL","ELE","ELEMAX","ELEMIN","ELERA","ELESD","Slope","Aspect","ASR","dog","cat","total","buffer","year","worktime","species","count","OI","diet","nest","diet_number","diet_total","nest_number","nest_total"
"676",312,"NT15B","A32-12","3826_215739",238500,2631500,360930.3089,41920.06243,0,555229.5662,0,0,0,41920.06243,0,398.0692042,606,318,288,82.80293268,18.0322,148.3148193,1586.095915,1,1,1,FALSE,2020,8040,"cat",7,0.870646766169154,"shrubs","shrubs",3,41,17,41
"677",313,"NT15B","A32-12","3826_215739",238500,2631500,360930.3089,41920.06243,0,555229.5662,0,0,0,41920.06243,0,398.0692042,606,318,288,82.80293268,18.0322,148.3148193,1586.095915,1,1,1,FALSE,2021,5832,"cat",0,0,"shrubs","shrubs",15,82,41,82
"678",314,"NT20B","A32-11","3826_204739",238500,2609500,282138.9207,125658.3291,0,545243.9731,0,0,0,46958.77713,0,840.5597148,1020,755,265,63.84650781,17.1802,103.170929,1609.336775,1,1,1,FALSE,2018,7920,"cat",5,0.631313131313131,"shrubs","shrubs",NA,NA,NA,NA
"679",315,"NT20B","A32-11","3826_204739",238500,2609500,282138.9207,125658.3291,0,545243.9731,0,0,0,46958.77713,0,840.5597148,1020,755,265,63.84650781,17.1802,103.170929,1609.336775,1,1,1,FALSE,2019,8760,"cat",8,0.91324200913242,"shrubs","shrubs",NA,NA,NA,NA
"680",316,"NT20B","A32-11","3826_204739",238500,2609500,282138.9207,125658.3291,0,545243.9731,0,0,0,46958.77713,0,840.5597148,1020,755,265,63.84650781,17.1802,103.170929,1609.336775,1,1,1,FALSE,2020,7176,"cat",12,1.67224080267559,"shrubs","shrubs",NA,NA,NA,NA
"681",317,"NT20B","A32-11","3826_204739",238500,2609500,282138.9207,125658.3291,0,545243.9731,0,0,0,46958.77713,0,840.5597148,1020,755,265,63.84650781,17.1802,103.170929,1609.336775,1,1,1,FALSE,2021,5040,"cat",3,0.595238095238095,"shrubs","shrubs",NA,NA,NA,NA
"682",318,"TD30","A08-09","3826_117310",309500,2434500,0,0,0,857019.6151,0,0,142980.3849,0,0,90.46371348,340,0,340,61.40839828,14.5548,211.1519775,1584.965066,1,1,1,FALSE,2019,4920,"cat",5,1.01626016260163,"shrubs","shrubs",NA,NA,NA,NA
"683",319,"TD30","A08-09","3826_117310",309500,2434500,0,0,0,857019.6151,0,0,142980.3849,0,0,90.46371348,340,0,340,61.40839828,14.5548,211.1519775,1584.965066,1,1,1,FALSE,2020,1224,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"684",320,"JJ-02","A32-03","3826_219231",230500,2638500,0,0,0,1e+06,0,0,0,0,0,440.8823529,589,332,257,46.09622101,14.39353,251.4367371,1596.272653,1,1,1,FALSE,2013,5636.3,"cat",0,0,"shrubs","shrubs",35,148,92,148
"685",321,"JJ-02","A32-03","3826_219231",230500,2638500,0,0,0,1e+06,0,0,0,0,0,440.8823529,589,332,257,46.09622101,14.39353,251.4367371,1596.272653,1,1,1,FALSE,2014,5728.66,"cat",1,0.174560892075983,"shrubs","shrubs",34,165,102,165
"686",322,"JJ-02","A32-03","3826_219231",230500,2638500,0,0,0,1e+06,0,0,0,0,0,440.8823529,589,332,257,46.09622101,14.39353,251.4367371,1596.272653,1,1,1,FALSE,2015,8760,"cat",6,0.684931506849315,"shrubs","shrubs",38,186,101,186
"687",323,"JJ-02","A32-03","3826_219231",230500,2638500,0,0,0,1e+06,0,0,0,0,0,440.8823529,589,332,257,46.09622101,14.39353,251.4367371,1596.272653,1,1,1,FALSE,2016,8784,"cat",10,1.1384335154827,"shrubs","shrubs",38,174,102,174
"688",324,"JJ-02","A32-03","3826_219231",230500,2638500,0,0,0,1e+06,0,0,0,0,0,440.8823529,589,332,257,46.09622101,14.39353,251.4367371,1596.272653,1,1,1,FALSE,2017,6886.4,"cat",1,0.14521375464684,"shrubs","shrubs",44,170,99,170
"689",325,"JJ-02","A32-03","3826_219231",230500,2638500,0,0,0,1e+06,0,0,0,0,0,440.8823529,589,332,257,46.09622101,14.39353,251.4367371,1596.272653,1,1,1,FALSE,2018,6671.1,"cat",11,1.64890347918634,"shrubs","shrubs",58,246,142,246
"690",326,"雙溪山相","A04-06","3826_290310",309500,2780500,0,0,0,1e+06,0,0,0,0,0,362.6836007,489,258,231,46.35500729,17.60936,213.2791138,1601.451319,0,0,1,FALSE,2017,1392,"cat",0,0,"shrubs","shrubs",24,66,39,66
"691",327,"HC10A","A12-02","3826_264774",273500,2729500,0,0,0,1e+06,0,0,0,0,0,771.0311943,996,583,413,97.15262589,27.2411,1.345980525,1468.525401,0,0,1,FALSE,2018,3720,"cat",0,0,"shrubs","shrubs",35,115,57,115
"692",328,"HC10A","A12-02","3826_264774",273500,2729500,0,0,0,1e+06,0,0,0,0,0,771.0311943,996,583,413,97.15262589,27.2411,1.345980525,1468.525401,0,0,1,FALSE,2019,7368,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"693",329,"HC10A","A12-02","3826_264774",273500,2729500,0,0,0,1e+06,0,0,0,0,0,771.0311943,996,583,413,97.15262589,27.2411,1.345980525,1468.525401,0,0,1,FALSE,2020,3144,"cat",0,0,"shrubs","shrubs",16,55,30,55
"694",330,"HC10A","A12-02","3826_264774",273500,2729500,0,0,0,1e+06,0,0,0,0,0,771.0311943,996,583,413,97.15262589,27.2411,1.345980525,1468.525401,0,0,1,FALSE,2021,2112,"cat",0,0,"shrubs","shrubs",31,158,75,158
"695",331,"HC34","B10-13","3826_258280",279500,2716500,0,0,0,1e+06,0,0,0,0,0,1737.546713,2035,1480,555,139.8156797,29.20736,67.67718506,1635.854209,0,0,1,FALSE,2018,7008,"cat",0,0,"shrubs","shrubs",13,104,49,104
"696",332,"HC34","B10-13","3826_258280",279500,2716500,0,0,0,1e+06,0,0,0,0,0,1737.546713,2035,1480,555,139.8156797,29.20736,67.67718506,1635.854209,0,0,1,FALSE,2019,6336,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"697",333,"HC34","B10-13","3826_258280",279500,2716500,0,0,0,1e+06,0,0,0,0,0,1737.546713,2035,1480,555,139.8156797,29.20736,67.67718506,1635.854209,0,0,1,FALSE,2020,6216,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"698",334,"HC34","B10-13","3826_258280",279500,2716500,0,0,0,1e+06,0,0,0,0,0,1737.546713,2035,1480,555,139.8156797,29.20736,67.67718506,1635.854209,0,0,1,FALSE,2021,4632,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"699",335,"F01","A05-15","3826_269810",309500,2739500,0,0,0,1e+06,0,0,0,0,0,712.0606061,858,643,215,45.81727522,17.1962,184.0688324,1651.42969,0,0,2,FALSE,2022,1463.9,"cat",0,0,"shrubs","shrubs",28,117,42,117
"700",336,"F02","A05-15","3826_269810",309500,2739500,0,0,0,1e+06,0,0,0,0,0,712.0606061,858,643,215,45.81727522,17.1962,184.0688324,1651.42969,0,0,2,FALSE,2022,1463.7,"cat",0,0,"shrubs","shrubs",28,117,42,117
"701",337,"太平南國巷機1","A29-02","3826_232728",227500,2665500,195246.7517,0,0,804753.2483,0,0,0,0,0,308.4117647,419,227,192,44.68359516,19.3069,324.6421509,1531.452937,0,0,1,TRUE,2019,834.5,"cat",0,0,"shrubs","shrubs",27,149,56,149
"702",338,"太平南國巷機2","A29-02","3826_232728",227500,2665500,195246.7517,0,0,804753.2483,0,0,0,0,0,308.4117647,419,227,192,44.68359516,19.3069,324.6421509,1531.452937,1,0,1,TRUE,2019,2658.5,"cat",0,0,"shrubs","shrubs",27,149,56,149
"703",339,"桃園機9","A09-66","3826_282784",283500,2765500,130801.0271,5287.068311,0,204174.1783,0,654450.658,0,5287.068311,0,123.7629758,191,81,110,21.01669824,8.06394,228.4578094,1588.633459,1,1,1,TRUE,2019,6190.4,"cat",19,3.06926854484363,"shrubs","shrubs",NA,NA,NA,NA
"704",340,"打鐵坑溪機2","A09-53","3826_273274",273500,2746500,705352.5396,37167.73796,0,132839.9845,0,87471.99988,0,37167.73796,0,243.1327986,275,198,77,16.46730713,7.3809,60.48890305,1582.20368,1,0,1,TRUE,2020,2675,"cat",0,0,"shrubs","shrubs",9,160,69,160
"705",341,"ZZ1","A04-17","3826_291802",301500,2783500,0,0,0,1e+06,0,0,0,0,0,525.7716263,741,290,451,102.192918,26.1048,194.8464966,1587.737704,1,1,1,TRUE,2012,4824,"cat",1,0.207296849087894,"shrubs","shrubs",4,28,12,28
"706",342,"ZZ1","A04-17","3826_291802",301500,2783500,0,0,0,1e+06,0,0,0,0,0,525.7716263,741,290,451,102.192918,26.1048,194.8464966,1587.737704,1,1,1,TRUE,2013,384,"cat",0,0,"shrubs","shrubs",15,91,31,91
"707",343,"擎天1","A01-11","3826_292308",307500,2784500,140817.969,50500.90063,0,758180.2297,0,0,0,50500.90063,0,755.4368512,891,568,323,51.61549677,15.63241,45.62818909,1631.444123,0,0,1,TRUE,2016,720,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"708",344,"中正4","A04-17","3826_291802",301500,2783500,0,0,0,1e+06,0,0,0,0,0,525.7716263,741,290,451,102.192918,26.1048,194.8464966,1587.737704,1,0,1,TRUE,2017,1680,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"709",345,"菜公坑相1","A04-04","3826_293303",302500,2786500,0,0,0,1e+06,0,0,0,0,0,847.6631016,981,707,274,54.50695104,21.43218,324.6304321,1555.842048,0,0,1,TRUE,2017,2304,"cat",0,0,"shrubs","shrubs",35,110,65,110
"710",346,"HC07A","A09-23","3826_272762",261500,2745500,542493.5602,268817.4397,132414.7518,43057.26103,0,0,0,13216.98723,0,85.36898396,181,58,123,22.58845241,6.29634,201.3499451,1576.262791,1,1,1,TRUE,2018,6792,"cat",3,0.441696113074205,"shrubs","shrubs",NA,NA,NA,NA
"711",347,"HC07A","A09-23","3826_272762",261500,2745500,542493.5602,268817.4397,132414.7518,43057.26103,0,0,0,13216.98723,0,85.36898396,181,58,123,22.58845241,6.29634,201.3499451,1576.262791,1,1,1,TRUE,2019,7368,"cat",6,0.814332247557003,"shrubs","shrubs",NA,NA,NA,NA
"712",348,"HC07A","A09-23","3826_272762",261500,2745500,542493.5602,268817.4397,132414.7518,43057.26103,0,0,0,13216.98723,0,85.36898396,181,58,123,22.58845241,6.29634,201.3499451,1576.262791,1,1,1,TRUE,2020,8160,"cat",5,0.612745098039216,"shrubs","shrubs",NA,NA,NA,NA
"713",349,"HC07A","A09-23","3826_272762",261500,2745500,542493.5602,268817.4397,132414.7518,43057.26103,0,0,0,13216.98723,0,85.36898396,181,58,123,22.58845241,6.29634,201.3499451,1576.262791,1,1,1,TRUE,2021,5640,"cat",0,0,"shrubs","shrubs",9,34,20,34
"714",350,"HC35","B13-01","3826_255258",257500,2710500,0,0,0,1e+06,0,0,0,0,0,2439.862457,2613,2145,468,101.6203972,25.12611,72.37327576,1815.261109,1,1,1,TRUE,2018,7152,"cat",1,0.139821029082774,"shrubs","shrubs",82,188,140,188
"715",351,"HC35","B13-01","3826_255258",257500,2710500,0,0,0,1e+06,0,0,0,0,0,2439.862457,2613,2145,468,101.6203972,25.12611,72.37327576,1815.261109,1,1,1,TRUE,2019,8280,"cat",0,0,"shrubs","shrubs",35,93,65,93
"716",352,"HC35","B13-01","3826_255258",257500,2710500,0,0,0,1e+06,0,0,0,0,0,2439.862457,2613,2145,468,101.6203972,25.12611,72.37327576,1815.261109,1,1,1,TRUE,2020,8520,"cat",0,0,"shrubs","shrubs",50,124,80,124
"717",353,"HC35","B13-01","3826_255258",257500,2710500,0,0,0,1e+06,0,0,0,0,0,2439.862457,2613,2145,468,101.6203972,25.12611,72.37327576,1815.261109,1,1,1,TRUE,2021,4344,"cat",0,0,"shrubs","shrubs",29,88,51,88
"718",354,"NT18A","A32-06","3826_210233",232500,2620500,0,0,0,1e+06,0,0,0,0,0,981.4714795,1181,744,437,90.25592246,24.16402,93.75688171,1648.414481,1,1,1,TRUE,2018,6384,"cat",2,0.31328320802005,"shrubs","shrubs",46,198,92,198
"719",355,"NT18A","A32-06","3826_210233",232500,2620500,0,0,0,1e+06,0,0,0,0,0,981.4714795,1181,744,437,90.25592246,24.16402,93.75688171,1648.414481,1,1,1,TRUE,2019,8760,"cat",2,0.228310502283105,"shrubs","shrubs",45,119,67,119
"720",356,"NT18A","A32-06","3826_210233",232500,2620500,0,0,0,1e+06,0,0,0,0,0,981.4714795,1181,744,437,90.25592246,24.16402,93.75688171,1648.414481,1,1,1,TRUE,2020,5736,"cat",0,0,"shrubs","shrubs",50,189,92,189
"721",357,"NT18A","A32-06","3826_210233",232500,2620500,0,0,0,1e+06,0,0,0,0,0,981.4714795,1181,744,437,90.25592246,24.16402,93.75688171,1648.414481,1,1,1,TRUE,2021,3264,"cat",0,0,"shrubs","shrubs",43,187,84,187
"722",358,"PT21","B38-07","3826_176227",226500,2552500,0,0,0,1e+06,0,0,0,0,0,1527.743945,1814,1227,587,127.0790228,28.08795,132.0254822,1744.086489,1,1,1,TRUE,2018,8232,"cat",1,0.121477162293489,"shrubs","shrubs",56,233,84,233
"723",359,"PT21","B38-07","3826_176227",226500,2552500,0,0,0,1e+06,0,0,0,0,0,1527.743945,1814,1227,587,127.0790228,28.08795,132.0254822,1744.086489,1,1,1,TRUE,2019,7296,"cat",0,0,"shrubs","shrubs",41,250,77,250
"724",360,"PT21","B38-07","3826_176227",226500,2552500,0,0,0,1e+06,0,0,0,0,0,1527.743945,1814,1227,587,127.0790228,28.08795,132.0254822,1744.086489,1,1,1,TRUE,2020,8016,"cat",0,0,"shrubs","shrubs",32,255,67,255
"725",361,"PT21","B38-07","3826_176227",226500,2552500,0,0,0,1e+06,0,0,0,0,0,1527.743945,1814,1227,587,127.0790228,28.08795,132.0254822,1744.086489,1,1,1,TRUE,2021,2928,"cat",0,0,"shrubs","shrubs",44,256,76,256
"726",362,"TD34","A08-02","3826_121307",306500,2442500,42272.74878,1103.750366,0,511278.2734,0,0,444241.4771,1103.750366,0,108.2473348,338,3,335,76.41593496,16.26615,351.4683228,1437.929176,1,1,1,TRUE,2019,4896,"cat",4,0.816993464052288,"shrubs","shrubs",NA,NA,NA,NA
"727",363,"TD34","A08-02","3826_121307",306500,2442500,42272.74878,1103.750366,0,511278.2734,0,0,444241.4771,1103.750366,0,108.2473348,338,3,335,76.41593496,16.26615,351.4683228,1437.929176,1,1,1,TRUE,2020,8064,"cat",15,1.86011904761905,"shrubs","shrubs",NA,NA,NA,NA
"728",364,"TD34","A08-02","3826_121307",306500,2442500,42272.74878,1103.750366,0,511278.2734,0,0,444241.4771,1103.750366,0,108.2473348,338,3,335,76.41593496,16.26615,351.4683228,1437.929176,1,1,1,TRUE,2021,2496,"cat",2,0.801282051282051,"shrubs","shrubs",NA,NA,NA,NA
